matchStatus,confidence,lineNumber,sourceStationCode,routeStopNameKo,selectedStationNumber,selectedStationNameKo,selectedStationCandidateId,candidateStationMatches,diagnostics,stopCandidateId
"exact","high","I4101","1005","대방역","1005","대방역","candidate:kric:urban-rail-station:I4101:1005:row-254","candidate:kric:urban-rail-station:I4101:1005:row-254","","candidate:kric:urban-rail-route-stop:I4101:5"
"exact","high","I4101","1032","신길역","1032","신길역","candidate:kric:urban-rail-station:I4101:1032:row-656","candidate:kric:urban-rail-station:I4101:1032:row-656","","candidate:kric:urban-rail-route-stop:I4101:6"
"exact","high","I4101","1006","영등포역","1006","영등포역","candidate:kric:urban-rail-station:I4101:1006:row-769","candidate:kric:urban-rail-station:I4101:1006:row-769","","candidate:kric:urban-rail-route-stop:I4101:7"
"exact","high","I4101","1007","신도림역","1007","신도림역","candidate:kric:urban-rail-station:I4101:1007:row-667","candidate:kric:urban-rail-station:I4101:1007:row-667","","candidate:kric:urban-rail-route-stop:I4101:8"
"exact","high","I4101","1701","구로역","1701","구로역","candidate:kric:urban-rail-station:I4101:1701:row-125","candidate:kric:urban-rail-station:I4101:1701:row-125","","candidate:kric:urban-rail-route-stop:I4101:9"
"exact","high","I4101","1702","가산디지털단지역","1702","가산디지털단지역","candidate:kric:urban-rail-station:I4101:1702:row-6","candidate:kric:urban-rail-station:I4101:1702:row-6","","candidate:kric:urban-rail-route-stop:I4101:10"
"exact","high","I4101","1714","독산역","1714","독산역","candidate:kric:urban-rail-station:I4101:1714:row-291","candidate:kric:urban-rail-station:I4101:1714:row-291","","candidate:kric:urban-rail-route-stop:I4101:11"
"exact","high","I4101","1750","광명역","1750","광명역","candidate:kric:urban-rail-station:I4101:1750:row-107","candidate:kric:urban-rail-station:I4101:1750:row-107","","candidate:kric:urban-rail-route-stop:I4101:12"
"exact","high","I4101","1703","금천구청역","1703","금천구청역","candidate:kric:urban-rail-station:I4101:1703:row-162","candidate:kric:urban-rail-station:I4101:1703:row-162","","candidate:kric:urban-rail-route-stop:I4101:13"
"exact","high","I4101","1704","석수역","1704","석수역","candidate:kric:urban-rail-station:I4101:1704:row-569","candidate:kric:urban-rail-station:I4101:1704:row-569","","candidate:kric:urban-rail-route-stop:I4101:14"
"exact","high","I4101","1705","관악역","1705","관악역","candidate:kric:urban-rail-station:I4101:1705:row-102","candidate:kric:urban-rail-station:I4101:1705:row-102","","candidate:kric:urban-rail-route-stop:I4101:15"
"exact","high","I4101","1706","안양역","1706","안양역","candidate:kric:urban-rail-station:I4101:1706:row-717","candidate:kric:urban-rail-station:I4101:1706:row-717","","candidate:kric:urban-rail-route-stop:I4101:16"
"exact","high","I4101","1707","명학역","1707","명학역","candidate:kric:urban-rail-station:I4101:1707:row-378","candidate:kric:urban-rail-station:I4101:1707:row-378","","candidate:kric:urban-rail-route-stop:I4101:17"
"exact","high","I4101","1708","금정역","1708","금정역","candidate:kric:urban-rail-station:I4101:1708:row-160","candidate:kric:urban-rail-station:I4101:1708:row-160","","candidate:kric:urban-rail-route-stop:I4101:18"
"exact","high","I4101","1709","군포역","1709","군포역","candidate:kric:urban-rail-station:I4101:1709:row-148","candidate:kric:urban-rail-station:I4101:1709:row-148","","candidate:kric:urban-rail-route-stop:I4101:19"
"exact","high","I4101","1729","당정역","1729","당정역","candidate:kric:urban-rail-station:I4101:1729:row-239","candidate:kric:urban-rail-station:I4101:1729:row-239","","candidate:kric:urban-rail-route-stop:I4101:20"
"exact","high","I4101","1710","의왕역","1710","의왕역","candidate:kric:urban-rail-station:I4101:1710:row-857","candidate:kric:urban-rail-station:I4101:1710:row-857","","candidate:kric:urban-rail-route-stop:I4101:21"
"exact","high","I4101","1711","성균관대역","1711","성균관대역","candidate:kric:urban-rail-station:I4101:1711:row-583","candidate:kric:urban-rail-station:I4101:1711:row-583","","candidate:kric:urban-rail-route-stop:I4101:22"
"exact","high","I4101","1712","화서역","1712","화서역","candidate:kric:urban-rail-station:I4101:1712:row-1086","candidate:kric:urban-rail-station:I4101:1712:row-1086","","candidate:kric:urban-rail-route-stop:I4101:23"
"exact","high","I4101","1713","수원역","1713","수원역","candidate:kric:urban-rail-station:I4101:1713:row-631","candidate:kric:urban-rail-station:I4101:1713:row-631","","candidate:kric:urban-rail-route-stop:I4101:24"
"exact","high","I4101","1715","세류역","1715","세류역","candidate:kric:urban-rail-station:I4101:1715:row-591","candidate:kric:urban-rail-station:I4101:1715:row-591","","candidate:kric:urban-rail-route-stop:I4101:25"
"exact","high","I4101","1716","병점역","1716","병점역","candidate:kric:urban-rail-station:I4101:1716:row-441","candidate:kric:urban-rail-station:I4101:1716:row-441","","candidate:kric:urban-rail-route-stop:I4101:26"
"exact","high","I4101","1749","서동탄역","1749","서동탄역","candidate:kric:urban-rail-station:I4101:1749:row-542","candidate:kric:urban-rail-station:I4101:1749:row-542","","candidate:kric:urban-rail-route-stop:I4101:27"
"exact","high","I4101","1717","세마역","1717","세마역","candidate:kric:urban-rail-station:I4101:1717:row-592","candidate:kric:urban-rail-station:I4101:1717:row-592","","candidate:kric:urban-rail-route-stop:I4101:28"
"exact","high","I4101","1718","오산대역","1718","오산대역","candidate:kric:urban-rail-station:I4101:1718:row-787","candidate:kric:urban-rail-station:I4101:1718:row-787","","candidate:kric:urban-rail-route-stop:I4101:29"
"exact","high","I4101","1719","오산역","1719","오산역","candidate:kric:urban-rail-station:I4101:1719:row-786","candidate:kric:urban-rail-station:I4101:1719:row-786","","candidate:kric:urban-rail-route-stop:I4101:30"
"exact","high","I4101","1720","진위역","1720","진위역","candidate:kric:urban-rail-station:I4101:1720:row-972","candidate:kric:urban-rail-station:I4101:1720:row-972","","candidate:kric:urban-rail-route-stop:I4101:31"
"exact","high","I4101","1721","송탄역","1721","송탄역","candidate:kric:urban-rail-station:I4101:1721:row-612","candidate:kric:urban-rail-station:I4101:1721:row-612","","candidate:kric:urban-rail-route-stop:I4101:32"
"exact","high","I4101","1722","서정리역","1722","서정리역","candidate:kric:urban-rail-station:I4101:1722:row-560","candidate:kric:urban-rail-station:I4101:1722:row-560","","candidate:kric:urban-rail-route-stop:I4101:33"
"exact","high","I4101","1723","평택지제역","1723","평택지제역","candidate:kric:urban-rail-station:I4101:1723:row-1043","candidate:kric:urban-rail-station:I4101:1723:row-1043","","candidate:kric:urban-rail-route-stop:I4101:34"
"exact","high","I4101","1724","평택역","1724","평택역","candidate:kric:urban-rail-station:I4101:1724:row-1042","candidate:kric:urban-rail-station:I4101:1724:row-1042","","candidate:kric:urban-rail-route-stop:I4101:35"
"exact","high","I4101","1725","성환역","1725","성환역","candidate:kric:urban-rail-station:I4101:1725:row-590","candidate:kric:urban-rail-station:I4101:1725:row-590","","candidate:kric:urban-rail-route-stop:I4101:36"
"exact","high","I4101","1726","직산역","1726","직산역","candidate:kric:urban-rail-station:I4101:1726:row-971","candidate:kric:urban-rail-station:I4101:1726:row-971","","candidate:kric:urban-rail-route-stop:I4101:37"
"exact","high","I4101","1727","두정역","1727","두정역","candidate:kric:urban-rail-station:I4101:1727:row-331","candidate:kric:urban-rail-station:I4101:1727:row-331","","candidate:kric:urban-rail-route-stop:I4101:38"
"code-only","medium","I4101","1728","천안역","1728","천안역","candidate:kric:urban-rail-station:I4401:1728:row-979","candidate:kric:urban-rail-station:I4401:1728:row-979","station-code-found-on-different-line","candidate:kric:urban-rail-route-stop:I4101:39"
"code-only","medium","I4101","1401","봉명역","1401","봉명역","candidate:kric:urban-rail-station:I4401:1401:row-453","candidate:kric:urban-rail-station:I4401:1401:row-453","station-code-found-on-different-line","candidate:kric:urban-rail-route-stop:I4101:40"
"code-only","medium","I4101","1402","쌍용(나사렛대)역","1402","쌍용(나사렛대)역","candidate:kric:urban-rail-station:I4401:1402:row-702","candidate:kric:urban-rail-station:I4401:1402:row-702","station-code-found-on-different-line","candidate:kric:urban-rail-route-stop:I4101:41"
"code-only","medium","I4101","1403","아산역","1403","아산역","candidate:kric:urban-rail-station:I4401:1403:row-705","candidate:kric:urban-rail-station:I4401:1403:row-705","station-code-found-on-different-line","candidate:kric:urban-rail-route-stop:I4101:42"
"code-only","medium","I4101","1404","탕정역","1404","탕정역","candidate:kric:urban-rail-station:I4401:1404:row-1020","candidate:kric:urban-rail-station:I4401:1404:row-1020","station-code-found-on-different-line","candidate:kric:urban-rail-route-stop:I4101:43"
"code-only","medium","I4101","1405","배방역","1405","배방역","candidate:kric:urban-rail-station:I4401:1405:row-421","candidate:kric:urban-rail-station:I4401:1405:row-421","station-code-found-on-different-line","candidate:kric:urban-rail-route-stop:I4101:44"
"code-only","medium","I4101","1407","온양온천역","1407","온양온천역","candidate:kric:urban-rail-station:I4401:1407:row-795","candidate:kric:urban-rail-station:I4401:1407:row-795","station-code-found-on-different-line","candidate:kric:urban-rail-route-stop:I4101:45"
"code-only","medium","I4101","1408","신창(순천향대)역","1408","신창(순천향대)역","candidate:kric:urban-rail-station:I4401:1408:row-689","candidate:kric:urban-rail-station:I4401:1408:row-689","station-code-found-on-different-line","candidate:kric:urban-rail-route-stop:I4101:46"
"exact","high","I41WS","1980","김포공항역","1980","김포공항역","candidate:kric:urban-rail-station:I41WS:1980:row-177","candidate:kric:urban-rail-station:I41WS:1980:row-177","","candidate:kric:urban-rail-route-stop:I41WS:1"
"exact","high","I41WS","1981","원종역","1981","원종역","candidate:kric:urban-rail-station:I41WS:1981:row-834","candidate:kric:urban-rail-station:I41WS:1981:row-834","","candidate:kric:urban-rail-route-stop:I41WS:2"
"exact","high","I41WS","1982","부천종합운동장역","1982","부천종합운동장역","candidate:kric:urban-rail-station:I41WS:1982:row-472","candidate:kric:urban-rail-station:I41WS:1982:row-472","","candidate:kric:urban-rail-route-stop:I41WS:3"
"exact","medium","I41WS","4804","소사(소시)역","4804","소사역","candidate:kric:urban-rail-station:I41WS:4804:row-598","candidate:kric:urban-rail-station:I41WS:4804:row-598","exact-code-name-mismatch","candidate:kric:urban-rail-route-stop:I41WS:4"
"exact","high","I41WS","4805","소새울역","4805","소새울역","candidate:kric:urban-rail-station:I41WS:4805:row-600","candidate:kric:urban-rail-station:I41WS:4805:row-600","","candidate:kric:urban-rail-route-stop:I41WS:5"
"exact","high","I41WS","4806","시흥대야역","4806","시흥대야역","candidate:kric:urban-rail-station:I41WS:4806:row-650","candidate:kric:urban-rail-station:I41WS:4806:row-650","","candidate:kric:urban-rail-route-stop:I41WS:6"
"exact","high","I41WS","4807","신천역","4807","신천역","candidate:kric:urban-rail-station:I41WS:4807:row-690","candidate:kric:urban-rail-station:I41WS:4807:row-690","","candidate:kric:urban-rail-route-stop:I41WS:7"
"exact","high","I41WS","4808","신현역","4808","신현역","candidate:kric:urban-rail-station:I41WS:4808:row-698","candidate:kric:urban-rail-station:I41WS:4808:row-698","","candidate:kric:urban-rail-route-stop:I41WS:8"
"exact","high","I41WS","4809","시흥시청역","4809","시흥시청역","candidate:kric:urban-rail-station:I41WS:4809:row-651","candidate:kric:urban-rail-station:I41WS:4809:row-651","","candidate:kric:urban-rail-route-stop:I41WS:9"
"exact","high","I41WS","4810","시흥능곡역","4810","시흥능곡역","candidate:kric:urban-rail-station:I41WS:4810:row-649","candidate:kric:urban-rail-station:I41WS:4810:row-649","","candidate:kric:urban-rail-route-stop:I41WS:10"
"exact","high","I41WS","4811","달미역","4811","달미역","candidate:kric:urban-rail-station:I41WS:4811:row-230","candidate:kric:urban-rail-station:I41WS:4811:row-230","","candidate:kric:urban-rail-route-stop:I41WS:11"
"exact","high","I41WS","4812","선부역","4812","선부역","candidate:kric:urban-rail-station:I41WS:4812:row-577","candidate:kric:urban-rail-station:I41WS:4812:row-577","","candidate:kric:urban-rail-route-stop:I41WS:12"
"exact","medium","I41WS","4813","초지(소시)역","4813","초지역","candidate:kric:urban-rail-station:I41WS:4813:row-1003","candidate:kric:urban-rail-station:I41WS:4813:row-1003","exact-code-name-mismatch","candidate:kric:urban-rail-route-stop:I41WS:13"
"exact","high","I41WS","4814","시우역","4814","시우역","candidate:kric:urban-rail-station:I41WS:4814:row-643","candidate:kric:urban-rail-station:I41WS:4814:row-643","","candidate:kric:urban-rail-route-stop:I41WS:14"
"exact","high","I41WS","4815","원시역","4815","원시역","candidate:kric:urban-rail-station:I41WS:4815:row-831","candidate:kric:urban-rail-station:I41WS:4815:row-831","","candidate:kric:urban-rail-route-stop:I41WS:15"
"exact","high","I27K7","7001","구미역","7001","구미역","candidate:kric:urban-rail-station:I27K7:7001:row-131","candidate:kric:urban-rail-station:I27K7:7001:row-131","","candidate:kric:urban-rail-route-stop:I27K7:1"
"exact","high","I27K7","7002","사곡역","7002","사곡역","candidate:kric:urban-rail-station:I27K7:7002:row-489","candidate:kric:urban-rail-station:I27K7:7002:row-489","","candidate:kric:urban-rail-route-stop:I27K7:2"
"exact","high","I27K7","7003","북삼역","7003","북삼역","candidate:kric:urban-rail-station:I27K7:7003:row-481","candidate:kric:urban-rail-station:I27K7:7003:row-481","","candidate:kric:urban-rail-route-stop:I27K7:3"
"exact","high","I27K7","7004","왜관역","7004","왜관역","candidate:kric:urban-rail-station:I27K7:7004:row-805","candidate:kric:urban-rail-station:I27K7:7004:row-805","","candidate:kric:urban-rail-route-stop:I27K7:4"
"exact","high","I27K7","7005","서대구역","7005","서대구역","candidate:kric:urban-rail-station:I27K7:7005:row-537","candidate:kric:urban-rail-station:I27K7:7005:row-537","","candidate:kric:urban-rail-route-stop:I27K7:5"
"exact","high","I27K7","7006","대구역","7006","대구역","candidate:kric:urban-rail-station:I27K7:7006:row-246","candidate:kric:urban-rail-station:I27K7:7006:row-246","","candidate:kric:urban-rail-route-stop:I27K7:6"
"exact","high","I27K7","7007","동대구역","7007","동대구역","candidate:kric:urban-rail-station:I27K7:7007:row-298","candidate:kric:urban-rail-station:I27K7:7007:row-298","","candidate:kric:urban-rail-route-stop:I27K7:7"
"exact","high","I27K7","7008","경산역","7008","경산역","candidate:kric:urban-rail-station:I27K7:7008:row-66","candidate:kric:urban-rail-station:I27K7:7008:row-66","","candidate:kric:urban-rail-route-stop:I27K7:8"
